,date,rank,song,artist,last-week,peak-rank,weeks-on-board,genre
90088,1975-11-08,89,Full Of Fire,Al Green,,89,1,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
90089,1975-11-08,90,Walk Away From Love,David Ruffin,,90,1,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']"
90090,1975-11-08,91,Over My Head,Fleetwood Mac,,91,1,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
90091,1975-11-08,92,Caribbean Festival,Kool & The Gang,,92,1,"['disco', 'funk', 'motown', 'quiet storm', 'soul']"
90097,1975-11-08,98,"Nice, Nice, Very Nice",Ambrosia,,98,1,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
90098,1975-11-08,99,It's Time For Love,The Chi-lites,,99,1,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
90143,1975-11-15,44,The Last Game Of The Season (A Blind Man In The Bleachers),David Geddes,,44,1,[]
90147,1975-11-15,48,I Write The Songs,Barry Manilow,,48,1,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']"
90150,1975-11-15,51,Love Rollercoaster,Ohio Players,,51,1,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
90155,1975-11-15,56,Rock And Roll All Nite (live),KISS,,56,1,"['atl hip hop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
90156,1975-11-15,57,Times Of Your Life,Paul Anka,,57,1,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']"
90157,1975-11-15,58,For The Love Of You (Part 1&2),The Isley Brothers,,58,1,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
90177,1975-11-15,78,Nevertheless/Louisiana Lou And Three Card Monty John,The Allman Brothers Band,,78,1,"['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']"
90184,1975-11-15,85,Carry Me,David Crosby/Graham Nash,,85,1,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']"
90186,1975-11-15,87,Evil Woman,Electric Light Orchestra,,87,1,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
90189,1975-11-15,90,Theme From S.W.A.T.,Rhythm Heritage,,90,1,['rare groove']
90272,1975-11-22,73,Sing A Song,"Earth, Wind & Fire",,73,1,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']"
90281,1975-11-22,82,Wake Up Everybody (Part 1),Harold Melvin And The Blue Notes,,82,1,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
90285,1975-11-22,86,Lonely School Year,The Hudson Brothers,,86,1,"['alternative country', 'country rock', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']"
90286,1975-11-22,87,Going Down Slowly,The Pointer Sisters,,87,1,"['dance pop', 'dance rock', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'post-disco', 'soft rock']"
90287,1975-11-22,88,(I'm Going By) The Stars In Your Eyes,Ron Banks And The Dramatics,,88,1,genre not found
90294,1975-11-22,95,Love Hurts,Nazareth,,95,1,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'metal', 'rock']"
90298,1975-11-22,99,This Old Man,Purple Reign,,99,1,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
90380,1975-11-29,81,School Boy Crush,AWB,,81,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
90385,1975-11-29,86,Hurricane (Part 1),Bob Dylan,,86,1,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']"
90386,1975-11-29,87,Woman Tonight,America,,87,1,"['neo soul', 'r&b']"
90388,1975-11-29,89,Squeeze Box,The Who,,89,1,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock']"
90389,1975-11-29,90,Paloma Blanca,George Baker Selection,,90,1,"['classic uk pop', 'nederpop']"
90392,1975-11-29,93,How High The Moon,Gloria Gaynor,,93,1,['disco']
90395,1975-11-29,96,The Zip,MFSB,,96,1,"['classic soul', 'disco', 'funk', 'instrumental soul', 'jazz funk', 'motown', 'philly soul', 'post-disco', 'quiet storm']"
90396,1975-11-29,97,Art For Art's Sake,10cc,,97,1,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']"
90397,1975-11-29,98,Sunday Sunrise,Anne Murray,,98,1,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']"
90398,1975-11-29,99,Breakfast For Two,Country Joe McDonald,,99,1,"['folk rock', 'psychedelic rock']"
90399,1975-11-29,100,For A Dancer,Prelude,,100,1,"['classical', 'early romantic era', 'polish classical']"
90454,1975-12-06,55,Love To Love You Baby,Donna Summer,,55,1,"['edm', 'pop', 'pop dance', 'tropical house']"
90457,1975-12-06,58,Fly Away,John Denver,,58,1,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
90474,1975-12-06,75,Let It Shine/He Ain't Heavy...He's My Brother,Olivia Newton-John,,75,1,['hollywood']
90481,1975-12-06,82,Convoy,C.W. McCall,,82,1,['truck-driving country']
90482,1975-12-06,83,Down To The Line,Bachman-Turner Overdrive,,83,1,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
90484,1975-12-06,85,Somewhere In The Night,Helen Reddy,,85,1,"['adult standards', 'bubblegum pop', 'folk', 'mellow gold', 'soft rock']"
90485,1975-12-06,86,The Blind Man In The Bleachers,Kenny Starr,,86,1,[]
90488,1975-12-06,89,"Soul Train ""75""",Soul Train Gang,,89,1,[]
90489,1975-12-06,90,I Want To Dance With You (Dance With Me),The Ritchie Family,,90,1,"['deep disco', 'disco', 'philly soul', 'post-disco']"
90495,1975-12-06,96,Funky Weekend,The Stylistics,,96,1,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']"
90496,1975-12-06,97,We All Gotta Stick Together,Four Tops,,97,1,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']"
90574,1975-12-13,75,Play On Love,Jefferson Starship,,75,1,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
90576,1975-12-13,77,Slow Ride,Foghat,,77,1,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
90581,1975-12-13,82,Golden Years,David Bowie,,82,1,"['classic rock', 'glam rock', 'rock']"
90583,1975-12-13,84,Christmas For Cowboys,John Denver,,84,1,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
90585,1975-12-13,86,Inseparable,Natalie Cole,,86,1,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
90586,1975-12-13,87,Almost Saturday Night,John Fogerty,,87,1,"['album rock', 'blues rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock']"
90587,1975-12-13,88,Easy As Pie,"Billy ""Crash"" Craddock",,88,1,[]
90673,1975-12-20,74,50 Ways To Leave Your Lover,Paul Simon,,74,1,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
90679,1975-12-20,80,Take It To The Limit,Eagles,,80,1,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
90684,1975-12-20,85,All By Myself,Eric Carmen,,85,1,"['adult standards', 'album rock', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']"
90685,1975-12-20,86,The Homecoming,Hagood Hardy,,86,1,['canadian soundtrack']
90695,1975-12-20,96,Make Love To Your Mind,Bill Withers,,96,1,['jazz funk']
90697,1975-12-20,98,Amazing Grace (used To Be Her Favorite Song),Amazing Rhythm Aces,,98,1,"['country rock', 'folk', 'roots rock', 'southern rock']"
90698,1975-12-20,99,I Believe In Father Christmas,Greg Lake,,99,1,"['art rock', 'progressive rock', 'symphonic rock']"
90699,1975-12-20,100,Don't Cry Joni,Conway Twitty with Joni Lee,,100,1,genre not found
90769,1975-12-27,70,Let The Music Play,Barry White,,70,1,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
90772,1975-12-27,73,Fanny (Be Tender With My Love),Bee Gees,,73,1,"['disco', 'mellow gold', 'soft rock']"
90776,1975-12-27,77,Love Or Leave,The Spinners,,77,1,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']"
90781,1975-12-27,82,Sweet Love,Commodores,,82,1,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
90784,1975-12-27,85,"December, 1963 (Oh, What a Night)",The 4 Seasons,,85,1,"['baroque', 'classical', 'early music', 'italian baroque']"
90785,1975-12-27,86,I Cheat The Hangman,The Doobie Brothers,,86,1,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
90786,1975-12-27,87,The White Knight,Cledus Maggard And The Citizen's Band,,87,1,genre not found
90788,1975-12-27,89,Love Is The Drug,Roxy Music,,89,1,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop']"
90872,1976-01-03,73,Back To The Island,Leon Russell,,73,1,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'outlaw country', 'piano rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']"
90879,1976-01-03,80,Lady Bump,Penny Mclean,,80,1,[]
90880,1976-01-03,81,Bohemian Rhapsody,Queen,,81,1,"['electropop', 'pop', 'pop rap']"
90881,1976-01-03,82,Sweet Thing,Rufus Featuring Chaka Khan,,82,1,['funk']
90883,1976-01-03,84,That's Why I Love You,Andrew Gold,,84,1,"['soft rock', 'underground power pop']"
90886,1976-01-03,87,Chain Gang Medley,Jim Croce,,87,1,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
90897,1976-01-03,98,Dream Weaver,Gary Wright,,98,1,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'soft rock', 'yacht rock']"
90898,1976-01-03,99,Valentine Love,Norman Connors,,99,1,"['classic soul', 'disco', 'funk', 'jazz funk', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
90899,1976-01-03,100,Daydreamer,C.C. & Company,,100,1,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']"
90967,1976-01-10,68,Junk Food Junkie,Larry Groce,,68,1,"[""children's music"", 'disney']"
90978,1976-01-10,79,'til It's Time To Say Goodbye,Jonathan Cain,,79,1,[]
90979,1976-01-10,80,Honey I,George McCrae,,80,1,"['disco', 'motown']"
90985,1976-01-10,86,I Could Have Danced All Night/Jump For Joy,Biddu Orchestra,,86,1,[]
90988,1976-01-10,89,Strong Enough To Be Gentle,Black Oak Arkansas,,89,1,"['blues rock', 'classic rock', 'country rock', 'hard rock', 'southern rock']"
90989,1976-01-10,90,This Old Heart Of Mine,Rod Stewart,,90,1,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
90992,1976-01-10,93,Once You Hit The Road,Dionne Warwick,,93,1,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
90995,1976-01-10,96,We're On The Right Track,South Shore Commission,,96,1,[]
90998,1976-01-10,99,Bad Luck,The Atlanta Disco Band,,99,1,genre not found
91085,1976-01-17,86,Quiet Storm,Smokey Robinson,,86,1,['escape room']
91086,1976-01-17,87,You're Fooling You,The Dramatics,,87,1,"['classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']"
91087,1976-01-17,88,If I Only Knew,Ozark Mountain Daredevils,,88,1,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']"
91089,1976-01-17,90,Hold Back The Night,The Trammps,,90,1,"['disco', 'motown', 'philly soul', 'post-disco']"
91092,1976-01-17,93,Disco Sax/for The Love Of You,Houston Person,,93,1,"['cool jazz', 'hard bop', 'jazz saxophone', 'soul jazz']"
91154,1976-01-24,55,Grow Some Funk Of Your Own/I Feel Like A Bullet (In The Gun Of Robert Ford),Elton John,,55,1,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
91168,1976-01-24,69,Lonely Night (angel Face),Captain & Tennille,,69,1,"['adult standards', 'brill building pop', 'bubblegum pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
91169,1976-01-24,70,Tangerine,The Salsoul Orchestra,,70,1,"['deep disco', 'disco', 'philly soul', 'post-disco']"
91171,1976-01-24,72,Renegade,Michael Murphey,,72,1,"['country', 'country rock', 'cowboy western', 'new mexico music', 'outlaw country', 'soft rock']"
91172,1976-01-24,73,Take Me,Grand Funk Railroad,,73,1,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
91177,1976-01-24,78,What's The Name Of This Funk (spider Man),Ramsey Lewis,,78,1,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']"
91180,1976-01-24,81,Growin' Up,Dan Hill,,81,1,"['adult standards', 'mellow gold', 'soft rock']"
91189,1976-01-24,90,Close To You,B.T. Express,,90,1,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm']"
91190,1976-01-24,91,Tenth Avenue Freeze-out,Bruce Springsteen,,91,1,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
91199,1976-01-24,100,I Don't Wanna Leave You,Debbie Taylor,,100,1,['traditional soul']
91287,1976-01-31,88,Let Your Love Flow,Bellamy Brothers,,88,1,"['country', 'country rock']"
91290,1976-01-31,91,Sara Smile,Daryl Hall John Oates,,91,1,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
91297,1976-01-31,98,Scotch On The Rocks,The Band Of The Black Watch,,98,1,['bagpipe marching band']
91298,1976-01-31,99,January,Pilot,,99,1,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'sierreno']"
91350,1976-02-07,51,Money Honey,Bay City Rollers,,51,1,"['bubblegum pop', 'classic uk pop']"
91359,1976-02-07,60,Take It Like A Man,Bachman-Turner Overdrive,,60,1,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
91360,1976-02-07,61,Banapple Gas,Cat Stevens,,61,1,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
91363,1976-02-07,64,Good Hearted Woman,Waylon & Willie,,64,1,"['country', 'country rock', 'outlaw country', 'texas country']"
91365,1976-02-07,66,Can The Can,Suzi Quatro,,66,1,"['classic uk pop', 'glam rock']"
91366,1976-02-07,67,Just You And I,Melissa Manchester,,67,1,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']"
91376,1976-02-07,77,In France They Kiss On Main Street,Joni Mitchell,,77,1,"['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter']"
91383,1976-02-07,84,Keep Holding On,The Temptations,,84,1,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']"
91386,1976-02-07,87,Disco Lady,Johnnie Taylor,,87,1,"['funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
91388,1976-02-07,89,Love Fire,Jigsaw,,89,1,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
91392,1976-02-07,93,Sweet Loving Man,Morris Albert,,93,1,[]
91396,1976-02-07,97,Union Man,Cate Bros.,,97,1,"['deep groove house', 'edm', 'electro house', 'house', 'progressive house']"
91397,1976-02-07,98,Nursery Rhymes (Part I),People's Choice,,98,1,"['classic soul', 'deep disco', 'disco', 'philly soul', 'post-disco']"
91398,1976-02-07,99,Texas,The Charlie Daniels Band,,99,1,"['classic rock', 'country', 'country rock', 'southern rock']"
91399,1976-02-07,100,Abyssinia Jones,Edwin Starr,,100,1,"['classic soul', 'motown', 'northern soul', 'quiet storm', 'soul', 'southern soul']"
91476,1976-02-14,77,Only Love Is Real,Carole King,,77,1,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
91480,1976-02-14,81,He's A Friend,Eddie Kendricks,,81,1,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']"
91482,1976-02-14,83,We Can't Hide It Anymore,Larry Santos,,83,1,[]
91483,1976-02-14,84,Boogie Fever,The Sylvers,,84,1,"['bubblegum pop', 'classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']"
91485,1976-02-14,86,"I Do, I Do, I Do, I Do, I Do",ABBA,,86,1,"['europop', 'swedish pop']"
91487,1976-02-14,88,Locomotive Breath,Jethro Tull,,88,1,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
91489,1976-02-14,90,Lorelei,Styx,,90,1,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']"
91494,1976-02-14,95,Right Back Where We Started From,Maxine Nightingale,,95,1,['classic uk pop']
91498,1976-02-14,99,Highfly,John Miles,,99,1,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']"
91499,1976-02-14,100,If Love Must Go,Dobie Gray,,100,1,"['motown', 'northern soul']"
91582,1976-02-21,83,The Jam,Graham Central Station,,83,1,['funk']
91585,1976-02-21,86,Fopp,Ohio Players,,86,1,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
91587,1976-02-21,88,Show Me The Way,Peter Frampton,,88,1,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
91589,1976-02-21,90,If You Only Believe (Jesus For Tonite),Michel Polnareff,,90,1,"['chanson', 'french pop', 'ye ye']"
91590,1976-02-21,91,Mighty High,Mighty Clouds Of Joy,,91,1,"['contemporary gospel', 'gospel', 'praise']"
91595,1976-02-21,96,Rattlesnake,Ohio Players,,96,1,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']"
91596,1976-02-21,97,I Am Somebody,Jimmy James & The Vagabonds,,97,1,[]
91599,1976-02-21,100,The Call,Anne Murray,,100,1,"['adult standards', 'bubblegum pop', 'canadian country', 'canadian pop', 'folk', 'mellow gold', 'soft rock']"
91674,1976-02-28,75,There's A Kind Of Hush (All Over The World),Carpenters,,75,1,"['adult standards', 'mellow gold', 'soft rock']"
